Year,Transect,Level,Replicate,Data_taken,Fucus_maxlength,Fucus_max_species,Asco_maxlength,Asco_maxbladders
1991,5,2,3,NA,NA,NA,NA,NA
1991,5,3,1,NA,NA,NA,NA,NA
1991,5,3,2,NA,NA,NA,NA,NA
1991,5,3,3,NA,NA,NA,NA,NA
1991,5,4,1,NA,NA,NA,NA,NA
1991,5,4,2,NA,NA,NA,NA,NA
1991,5,4,3,NA,NA,NA,NA,NA
1991,5,5,1,NA,NA,NA,NA,NA
1991,5,5,2,NA,NA,NA,NA,NA
1991,5,5,3,NA,NA,NA,NA,NA
1991,5,6,1,NA,NA,NA,NA,NA
1991,5,6,2,NA,NA,NA,NA,NA
1991,5,6,3,NA,NA,NA,NA,NA
1991,5,7,1,NA,10,Fucus spiralis,70,5
1991,5,8,1,NA,NA,NA,40,4
1991,5,8,2,NA,NA,NA,60,4
1991,5,8,3,NA,NA,NA,55,4
1991,5,9,1,NA,NA,NA,nd,4
1991,5,10,1,NA,NA,NA,NA,NA
1991,5,10,2,NA,nd,Fucus spiralis,nd,nd
1991,5,10,3,NA,NA,NA,45,4
1991,5,11,1,NA,NA,NA,40,3
1991,5,12,1,NA,NA,NA,NA,NA
1991,5,12,2,NA,NA,NA,NA,NA
1991,5,12,3,NA,NA,NA,NA,NA
1991,5,13,1,NA,NA,NA,NA,NA
1991,5,13,2,NA,NA,NA,NA,NA
1991,5,13,3,NA,NA,NA,NA,NA
1991,5,14,1,NA,NA,NA,NA,NA
1991,5,14,2,NA,NA,NA,NA,NA
1991,5,14,3,NA,NA,NA,NA,NA
1992,5,0,1,NA,NA,NA,NA,NA
1992,5,0,2,NA,NA,NA,NA,NA
1992,5,0,3,NA,NA,NA,NA,NA
1992,5,1,1,NA,NA,NA,NA,NA
1992,5,1,2,NA,NA,NA,NA,NA
1992,5,1,3,NA,NA,NA,NA,NA
1992,5,2,1,NA,NA,NA,NA,NA
1992,5,2,2,NA,NA,NA,NA,NA
1992,5,2,3,NA,NA,NA,NA,NA
1992,5,3,1,NA,NA,NA,NA,NA
1992,5,3,2,NA,NA,NA,NA,NA
1992,5,3,3,NA,NA,NA,NA,NA
1992,5,4,1,NA,NA,NA,NA,NA
1992,5,4,2,NA,NA,NA,NA,NA
1992,5,4,3,NA,NA,NA,NA,NA
1992,5,5,1,NA,NA,NA,NA,NA
1992,5,5,2,NA,NA,NA,NA,NA
1992,5,5,3,NA,NA,NA,NA,NA
1992,5,6,1,NA,NA,NA,NA,NA
1992,5,6,2,NA,NA,NA,NA,NA
1992,5,6,3,NA,NA,NA,NA,NA
1992,5,7,1,NA,NA,NA,68,5
1992,5,7,2,NA,20,Fucus distichus,93,5
1992,5,7,3,NA,16,Fucus distichus,93,5
1992,5,8,1,NA,NA,NA,66,4
1992,5,8,2,NA,NA,NA,76,5
1992,5,8,3,NA,NA,NA,73,4
1992,5,9,1,NA,NA,NA,66,2
1992,5,9,2,NA,15,Fucus spiralis,66,5
1992,5,9,3,NA,34,nd - distichus or vesiculosis,71,5
1992,5,10,1,NA,34,nd - spiralis or vesiculosis,88,6
1992,5,10,2,NA,30,Fucus vesiculosus,80,5
1992,5,10,3,NA,NA,NA,78,4
1992,5,11,1,NA,NA,NA,37,3
1992,5,11,2,NA,NA,NA,33,1
1992,5,11,3,NA,NA,NA,62,1
1992,5,12,1,NA,NA,NA,NA,NA
1992,5,12,2,NA,NA,NA,42,3
1992,5,12,3,NA,NA,NA,NA,NA
1992,5,13,1,NA,NA,NA,NA,NA
1992,5,13,2,NA,NA,NA,NA,NA
1992,5,13,3,NA,NA,NA,NA,NA
1993,5,0,1,NA,NA,NA,NA,NA
1993,5,0,2,NA,NA,NA,NA,NA
1993,5,0,3,NA,NA,NA,NA,NA
1993,5,1,1,NA,NA,NA,NA,NA
1993,5,1,2,NA,NA,NA,NA,NA
1993,5,1,3,NA,NA,NA,NA,NA
1993,5,2,1,NA,NA,NA,NA,NA
1993,5,2,2,NA,NA,NA,NA,NA
1993,5,2,3,NA,NA,NA,NA,NA
1993,5,3,1,NA,NA,NA,NA,NA
1993,5,3,2,NA,NA,NA,NA,NA
1993,5,3,3,NA,NA,NA,NA,NA
1993,5,4,1,NA,NA,NA,NA,NA
1993,5,4,2,NA,NA,NA,NA,NA
1993,5,4,3,NA,NA,NA,NA,NA
1993,5,5,1,NA,NA,NA,NA,NA
1993,5,5,2,NA,NA,NA,NA,NA
1993,5,5,3,NA,NA,NA,NA,NA
1993,5,6,1,NA,NA,NA,66,5
1993,5,6,2,NA,NA,NA,57,4
1993,5,6,3,NA,32.5,nd - spiralis or sp,63,5
1993,5,7,1,NA,NA,NA,79,7
1993,5,7,2,NA,30,Fucus spp.,57.299999999999997,3
1993,5,7,3,NA,NA,NA,47,3
1993,5,8,1,NA,NA,NA,58.5,4
1993,5,8,2,NA,7,Fucus spp.,63.5,5
1993,5,8,3,NA,NA,NA,66,4
1993,5,9,1,NA,NA,NA,37,4
1993,5,9,2,NA,28,Fucus spp.,60,3
1993,5,9,3,NA,61,Fucus spp.,70,5
1993,5,10,1,NA,NA,NA,NA,NA
1993,5,10,2,NA,NA,NA,NA,NA
1993,5,10,3,NA,NA,NA,26,2
1993,5,11,1,NA,NA,NA,NA,NA
1993,5,11,2,NA,NA,NA,NA,NA
1993,5,11,3,NA,NA,NA,NA,NA
1993,5,12,1,NA,NA,NA,NA,NA
1993,5,12,2,NA,NA,NA,NA,NA
1993,5,12,3,NA,NA,NA,NA,NA
1994,5,0,1,NA,NA,NA,NA,NA
1994,5,0,2,NA,NA,NA,NA,NA
1994,5,0,3,NA,NA,NA,NA,NA
1994,5,1,1,NA,NA,NA,NA,NA
1994,5,1,2,NA,NA,NA,NA,NA
1994,5,1,3,NA,NA,NA,NA,NA
1994,5,2,1,NA,NA,NA,NA,NA
1994,5,2,2,NA,NA,NA,NA,NA
1994,5,2,3,NA,NA,NA,NA,NA
1994,5,3,1,NA,NA,NA,NA,NA
1994,5,3,2,NA,NA,NA,NA,NA
1994,5,3,3,NA,NA,NA,NA,NA
1994,5,4,1,NA,NA,NA,NA,NA
1994,5,4,2,NA,NA,NA,NA,NA
1994,5,4,3,NA,NA,NA,NA,NA
1994,5,5,1,NA,NA,NA,NA,NA
1994,5,5,2,NA,NA,NA,NA,NA
1994,5,5,3,NA,NA,NA,NA,NA
1994,5,6,1,NA,NA,NA,NA,NA
1994,5,6,2,NA,NA,NA,NA,NA
1994,5,6,3,NA,NA,NA,NA,NA
1994,5,7,1,NA,NA,NA,NA,NA
1994,5,7,2,NA,NA,NA,NA,NA
1994,5,7,3,NA,NA,NA,69,5
1994,5,8,1,NA,NA,NA,75,4
1994,5,8,2,NA,NA,NA,63,4
1994,5,8,3,NA,37,Fucus distichus,60,3
1994,5,9,1,NA,8,Fucus distichus,63,5
1994,5,9,2,NA,NA,NA,63,5
1994,5,9,3,NA,NA,NA,75,6
1994,5,10,1,NA,20,Fucus distichus,30,3
1994,5,10,2,NA,NA,NA,34,3
1994,5,10,3,NA,NA,NA,30,2
1994,5,11,1,NA,NA,NA,33,2
1994,5,11,2,NA,NA,NA,32,3
1994,5,11,3,NA,NA,NA,28,3
1994,5,12,1,NA,NA,NA,NA,NA
1994,5,12,2,NA,NA,NA,NA,NA
1994,5,12,3,NA,NA,NA,NA,NA
1994,5,13,1,NA,NA,NA,NA,NA
1994,5,13,2,NA,NA,NA,NA,NA
1994,5,13,3,NA,NA,NA,NA,NA
1994,5,14,1,NA,NA,NA,NA,NA
1994,5,14,2,NA,NA,NA,NA,NA
1994,5,14,3,NA,NA,NA,NA,NA
1995,5,0,1,NA,NA,NA,NA,NA
1995,5,0,2,NA,NA,NA,NA,NA
1995,5,0,3,NA,NA,NA,NA,NA
1995,5,1,1,NA,NA,NA,NA,NA
1995,5,1,2,NA,NA,NA,NA,NA
1995,5,1,3,NA,NA,NA,NA,NA
1995,5,2,1,NA,NA,NA,NA,NA
1995,5,2,2,NA,NA,NA,NA,NA
1995,5,2,3,NA,NA,NA,NA,NA
1995,5,3,1,NA,NA,NA,NA,NA
1995,5,3,2,NA,NA,NA,NA,NA
1995,5,3,3,NA,NA,NA,NA,NA
1995,5,4,1,NA,NA,NA,NA,NA
1995,5,4,2,NA,NA,NA,NA,NA
1995,5,4,3,NA,NA,NA,NA,NA
1995,5,5,1,NA,NA,NA,NA,NA
1995,5,5,2,NA,NA,NA,NA,NA
1995,5,5,3,NA,NA,NA,NA,NA
1995,5,6,1,NA,NA,NA,NA,NA
1995,5,6,2,NA,NA,NA,NA,NA
1995,5,6,3,NA,5.0999999999999996,Fucus spiralis,NA,NA
1995,5,7,1,NA,nd,Fucus spp.,41,3
1995,5,7,2,NA,5.7000000000000002,Fucus distichus,14.6,4
1995,5,7,3,NA,NA,NA,32.399999999999999,5
1995,5,8,1,NA,NA,NA,66.099999999999994,4
1995,5,8,2,NA,NA,NA,56.100000000000001,5
1995,5,8,3,NA,NA,NA,49,4
1995,5,9,1,NA,NA,NA,5.21,4
1995,5,9,2,NA,NA,NA,89.799999999999997,5
1995,5,9,3,NA,NA,NA,7.21,5
1995,5,10,1,NA,NA,NA,5.29,4
1995,5,10,2,NA,NA,NA,40.600000000000001,3
1995,5,10,3,NA,NA,NA,NA,NA
1995,5,11,1,NA,NA,NA,NA,NA
1995,5,11,2,NA,NA,NA,NA,NA
1995,5,11,3,NA,NA,NA,33.899999999999999,3
1995,5,12,1,NA,NA,NA,NA,NA
1995,5,12,2,NA,NA,NA,NA,NA
1995,5,12,3,NA,NA,NA,NA,NA
1995,5,13,1,NA,37.600000000000001,Fucus distichus,NA,NA
1995,5,13,2,NA,NA,NA,NA,NA
1995,5,13,3,NA,NA,NA,NA,NA
1995,5,14,1,NA,NA,NA,NA,NA
1995,5,14,2,NA,NA,NA,NA,NA
1995,5,14,3,NA,NA,NA,NA,NA
1997,5,0,1,NA,NA,NA,NA,NA
1997,5,0,2,NA,NA,NA,NA,NA
1997,5,0,3,NA,NA,NA,NA,NA
1997,5,1,1,NA,NA,NA,NA,NA
1997,5,1,2,NA,NA,NA,NA,NA
1997,5,1,3,NA,NA,NA,NA,NA
1997,5,2,1,NA,NA,NA,NA,NA
1997,5,2,2,NA,NA,NA,NA,NA
1997,5,2,3,NA,NA,NA,NA,NA
1997,5,3,1,NA,NA,NA,NA,NA
1997,5,3,2,NA,NA,NA,NA,NA
1997,5,3,3,NA,NA,NA,NA,NA
1997,5,4,1,NA,NA,NA,NA,NA
1997,5,4,2,NA,NA,NA,NA,NA
1997,5,4,3,NA,NA,NA,NA,NA
1997,5,5,1,NA,NA,NA,NA,NA
1997,5,5,2,NA,NA,NA,NA,NA
1997,5,5,3,NA,NA,NA,NA,NA
1997,5,6,1,NA,NA,NA,NA,NA
1997,5,6,2,NA,NA,NA,NA,NA
1997,5,6,3,NA,NA,NA,NA,NA
1997,5,7,1,NA,NA,NA,58,3
1997,5,7,2,NA,NA,NA,68,5
1997,5,7,3,NA,NA,NA,58,3
1997,5,8,1,NA,NA,NA,91,5
1997,5,8,2,NA,NA,NA,65,5
1997,5,8,3,NA,NA,NA,63,5
1997,5,9,1,NA,NA,NA,61,4
1997,5,9,2,NA,23,Fucus distichus,53.399999999999999,4
1997,5,9,3,NA,NA,NA,47,3
1997,5,10,1,NA,NA,NA,30.5,2
1997,5,10,2,NA,NA,NA,30.5,1
1997,5,10,3,NA,41,Fucus spiralis,45.5,4
1997,5,11,1,NA,NA,NA,35,2
1997,5,11,2,NA,NA,NA,NA,NA
1997,5,11,3,NA,NA,NA,NA,NA
1997,5,12,1,NA,NA,NA,NA,NA
1997,5,12,2,NA,NA,NA,NA,NA
1997,5,12,3,NA,NA,NA,NA,NA
1997,5,13,1,NA,NA,NA,NA,NA
1997,5,13,2,NA,NA,NA,NA,NA
1997,5,13,3,NA,NA,NA,NA,NA
1998,5,0,1,NA,NA,NA,NA,NA
1998,5,0,2,NA,NA,NA,NA,NA
1998,5,0,3,NA,NA,NA,NA,NA
1998,5,1,1,NA,NA,NA,NA,NA
1998,5,1,2,NA,NA,NA,NA,NA
1998,5,1,3,NA,NA,NA,NA,NA
1998,5,2,1,NA,NA,NA,NA,NA
1998,5,2,2,NA,NA,NA,NA,NA
1998,5,2,3,NA,NA,NA,NA,NA
1998,5,3,1,NA,NA,NA,NA,NA
1998,5,3,2,NA,NA,NA,NA,NA
1998,5,3,3,NA,NA,NA,NA,NA
1998,5,4,1,NA,NA,NA,NA,NA
1998,5,4,2,NA,NA,NA,NA,NA
1998,5,4,3,NA,NA,NA,NA,NA
1998,5,5,1,NA,NA,NA,NA,NA
1998,5,5,2,NA,NA,NA,NA,NA
1998,5,5,3,NA,NA,NA,NA,NA
1998,5,6,1,NA,NA,NA,NA,NA
1998,5,6,2,NA,NA,NA,NA,NA
1998,5,6,3,NA,NA,NA,NA,NA
1998,5,7,1,NA,NA,NA,81.299999999999997,7
1998,5,7,2,NA,10,Fucus spiralis,114,7
1998,5,7,3,NA,NA,NA,81,5
1998,5,8,1,NA,25,Fucus spiralis,30,1
1998,5,8,2,NA,46,Fucus spiralis,66,3
1998,5,8,3,NA,18,Fucus spiralis,69,5
1998,5,9,1,NA,36,Fucus vesiculosus,69,4
1998,5,9,2,NA,NA,NA,84,4
1998,5,9,3,NA,NA,NA,58,5
1998,5,10,1,NA,20,Fucus spiralis,48,5
1998,5,10,2,NA,20,Fucus vesiculosus,53,3
1998,5,10,3,NA,69,Fucus distichus,56,2
1998,5,11,1,NA,43,Fucus spiralis,18,1
1998,5,11,2,NA,NA,NA,30,1
1998,5,11,3,NA,NA,NA,46,1
1998,5,12,1,NA,NA,NA,NA,NA
1998,5,12,2,NA,NA,NA,NA,NA
1998,5,12,3,NA,NA,NA,NA,NA
1998,5,13,1,NA,NA,NA,NA,NA
1998,5,13,2,NA,NA,NA,NA,NA
1998,5,13,3,NA,NA,NA,NA,NA
1998,5,14,1,NA,NA,NA,NA,NA
1998,5,14,2,NA,NA,NA,NA,NA
1998,5,14,3,NA,NA,NA,NA,NA
1999,5,0,1,NA,NA,NA,NA,NA
1999,5,0,2,NA,NA,NA,NA,NA
1999,5,0,3,NA,NA,NA,NA,NA
1999,5,1,1,NA,NA,NA,NA,NA
1999,5,1,2,NA,NA,NA,NA,NA
1999,5,1,3,NA,NA,NA,NA,NA
1999,5,2,1,NA,NA,NA,NA,NA
1999,5,2,2,NA,NA,NA,NA,NA
1999,5,2,3,NA,NA,NA,NA,NA
1999,5,3,1,NA,NA,NA,NA,NA
1999,5,3,2,NA,NA,NA,NA,NA
1999,5,3,3,NA,NA,NA,NA,NA
1999,5,4,1,NA,NA,NA,NA,NA
1999,5,4,2,NA,NA,NA,NA,NA
1999,5,4,3,NA,NA,NA,NA,NA
1999,5,5,1,NA,NA,NA,NA,NA
1999,5,5,2,NA,NA,NA,NA,NA
1999,5,5,3,NA,NA,NA,NA,NA
1999,5,6,1,NA,NA,NA,NA,NA
1999,5,6,2,NA,NA,NA,NA,NA
1999,5,6,3,NA,NA,NA,NA,NA
1999,5,7,1,NA,NA,NA,0,0
1999,5,7,2,NA,NA,NA,0,0
1999,5,7,3,NA,NA,NA,71.5,5
1999,5,8,1,NA,29,Fucus vesiculosus,44.5,1
1999,5,8,2,NA,0,NA,54,6
1999,5,8,3,NA,0,NA,63,5
1999,5,9,1,NA,NA,NA,70,5
1999,5,9,2,NA,NA,NA,42,4
1999,5,9,3,NA,NA,NA,80,6
1999,5,10,1,NA,39,Fucus distichus,35,5
1999,5,10,2,NA,41,Fucus distichus,42.5,3
1999,5,10,3,NA,0,NA,50,3
1999,5,11,1,NA,NA,NA,NA,NA
1999,5,11,2,NA,NA,NA,NA,NA
1999,5,11,3,NA,NA,NA,NA,NA
1999,5,12,1,NA,NA,NA,0,0
1999,5,12,2,NA,NA,NA,0,0
1999,5,12,3,NA,NA,NA,32,2
1999,5,13,1,NA,NA,NA,NA,NA
1999,5,13,2,NA,NA,NA,NA,NA
1999,5,13,3,NA,NA,NA,NA,NA
1999,5,14,1,NA,NA,NA,NA,NA
1999,5,14,2,NA,NA,NA,NA,NA
1999,5,14,3,NA,NA,NA,NA,NA
2000,5,0,1,NA,NA,NA,NA,NA
2000,5,0,2,NA,NA,NA,NA,NA
2000,5,0,3,NA,NA,NA,NA,NA
2000,5,1,1,NA,NA,NA,NA,NA
2000,5,1,2,NA,NA,NA,NA,NA
2000,5,1,3,NA,NA,NA,NA,NA
2000,5,2,1,NA,NA,NA,NA,NA
2000,5,2,2,NA,NA,NA,NA,NA
2000,5,2,3,NA,NA,NA,NA,NA
2000,5,3,1,NA,NA,NA,NA,NA
2000,5,3,2,NA,NA,NA,NA,NA
2000,5,3,3,NA,NA,NA,NA,NA
2000,5,4,1,NA,NA,NA,NA,NA
2000,5,4,2,NA,NA,NA,NA,NA
2000,5,4,3,NA,NA,NA,NA,NA
2000,5,5,1,NA,NA,NA,NA,NA
2000,5,5,2,NA,NA,NA,NA,NA
2000,5,5,3,NA,NA,NA,NA,NA
2000,5,6,1,NA,NA,NA,NA,NA
2000,5,6,2,NA,NA,NA,NA,NA
2000,5,6,3,NA,NA,NA,NA,NA
2000,5,7,1,NA,NA,NA,NA,NA
2000,5,7,2,NA,NA,NA,NA,NA
2000,5,7,3,NA,NA,NA,58,4
2000,5,8,1,NA,NA,NA,4,0
2000,5,8,2,NA,NA,NA,40,1
2000,5,8,3,NA,NA,NA,42.5,1
2000,5,9,1,NA,NA,NA,32,3
2000,5,9,2,NA,NA,NA,65,5
2000,5,9,3,NA,NA,NA,NA,NA
2000,5,10,1,NA,17,Fucus vesiculosus,43,4
2000,5,10,2,NA,NA,NA,53,2
2000,5,10,3,NA,NA,NA,37,2
2000,5,11,1,NA,NA,NA,NA,NA
2000,5,11,2,NA,NA,NA,NA,NA
2000,5,11,3,NA,NA,NA,24,1
2000,5,12,1,NA,NA,NA,NA,NA
2000,5,12,2,NA,NA,NA,NA,NA
2000,5,12,3,NA,NA,NA,NA,NA
2000,5,13,1,NA,NA,NA,NA,NA
2000,5,13,2,NA,NA,NA,NA,NA
2000,5,13,3,NA,20,Fucus vesiculosus,NA,NA
2000,5,14,1,NA,NA,NA,NA,NA
2000,5,14,2,NA,NA,NA,NA,NA
2000,5,14,3,NA,NA,NA,NA,NA
2000,5,15,1,NA,NA,NA,NA,NA
2000,5,15,1,NA,NA,NA,NA,NA
2001,5,0,1,NA,NA,NA,NA,NA
2001,5,0,2,NA,NA,NA,NA,NA
2001,5,0,3,NA,NA,NA,NA,NA
2001,5,1,1,NA,NA,NA,NA,NA
2001,5,1,2,NA,NA,NA,NA,NA
2001,5,1,3,NA,NA,NA,NA,NA
2001,5,2,1,NA,NA,NA,NA,NA
2001,5,2,2,NA,NA,NA,NA,NA
2001,5,2,3,NA,NA,NA,NA,NA
2001,5,3,1,NA,NA,NA,NA,NA
2001,5,3,2,NA,NA,NA,NA,NA
2001,5,3,3,NA,NA,NA,NA,NA
2001,5,4,1,NA,NA,NA,NA,NA
2001,5,4,2,NA,NA,NA,NA,NA
2001,5,4,3,NA,NA,NA,NA,NA
2001,5,5,1,NA,NA,NA,NA,NA
2001,5,5,2,NA,NA,NA,NA,NA
2001,5,5,3,NA,NA,NA,NA,NA
2001,5,6,1,NA,NA,NA,NA,NA
2001,5,6,2,NA,NA,NA,NA,NA
2001,5,6,3,NA,NA,NA,NA,NA
2001,5,7,1,NA,NA,NA,NA,NA
2001,5,7,2,NA,NA,NA,NA,NA
2001,5,7,3,NA,NA,NA,NA,NA
2001,5,8,1,NA,NA,NA,NA,NA
2001,5,8,2,NA,NA,NA,67.310000000000002,6
2001,5,8,3,NA,NA,NA,55.799999999999997,3
2001,5,9,1,NA,NA,NA,72.299999999999997,6
2001,5,9,2,NA,NA,NA,NA,NA
2001,5,9,3,NA,NA,NA,33.5,4
2001,5,10,1,NA,NA,NA,48.299999999999997,3
2001,5,10,2,NA,NA,NA,56.5,3
2001,5,10,3,NA,NA,NA,29.199999999999999,2
2001,5,11,1,NA,24.100000000000001,Fucus vesiculosus,NA,NA
2001,5,11,2,NA,NA,NA,NA,NA
2001,5,11,3,NA,3.7999999999999998,Fucus vesiculosus,NA,NA
2001,5,12,1,NA,NA,NA,NA,NA
2001,5,12,2,NA,NA,NA,NA,NA
2001,5,12,3,NA,NA,NA,NA,NA
2001,5,13,1,NA,NA,NA,NA,NA
2001,5,13,2,NA,21,Fucus distichus,NA,NA
2001,5,13,3,NA,NA,NA,NA,NA
2001,5,14,1,NA,NA,NA,NA,NA
2001,5,14,2,NA,NA,NA,NA,NA
2001,5,14,3,NA,NA,NA,NA,NA
2003,5,0,1,NA,NA,NA,NA,NA
2003,5,0,2,NA,NA,NA,NA,NA
2003,5,0,3,NA,NA,NA,NA,NA
2003,5,1,1,NA,NA,NA,NA,NA
2003,5,1,2,NA,NA,NA,NA,NA
2003,5,1,3,NA,NA,NA,NA,NA
2003,5,2,1,NA,NA,NA,NA,NA
2003,5,2,2,NA,NA,NA,NA,NA
2003,5,2,3,NA,NA,NA,NA,NA
2003,5,3,1,NA,NA,NA,NA,NA
2003,5,3,2,NA,NA,NA,NA,NA
2003,5,3,3,NA,NA,NA,NA,NA
2003,5,4,1,NA,NA,NA,NA,NA
2003,5,4,2,NA,NA,NA,NA,NA
2003,5,4,3,NA,NA,NA,NA,NA
2003,5,5,1,NA,NA,NA,NA,NA
2003,5,5,2,NA,NA,NA,NA,NA
2003,5,5,3,NA,NA,NA,NA,NA
2003,5,6,1,NA,1,Fucus spiralis,NA,NA
2003,5,6,2,NA,6.4000000000000004,Fucus spiralis,7.5999999999999996,0
2003,5,6,3,NA,NA,NA,54,4
2003,5,7,1,NA,NA,NA,43,3
2003,5,7,2,NA,6.5,NA,3.8999999999999999,0
2003,5,7,3,NA,NA,NA,60.299999999999997,4
2003,5,8,1,NA,9.3000000000000007,Fucus vesiculosus,NA,NA
2003,5,8,2,NA,NA,NA,NA,NA
2003,5,8,3,NA,NA,NA,35.799999999999997,2
2003,5,9,1,NA,NA,NA,38.100000000000001,3
2003,5,9,2,NA,NA,NA,NA,NA
2003,5,9,3,NA,NA,NA,27.100000000000001,0
2003,5,10,1,NA,NA,NA,NA,NA
2003,5,10,2,NA,4.2999999999999998,Fucus distichus,NA,NA
2003,5,10,3,NA,10.1,Fucus vesiculosus,NA,NA
2003,5,11,1,NA,24,Fucus distichus,NA,NA
2003,5,11,2,NA,NA,NA,NA,NA
2003,5,11,3,NA,NA,NA,NA,NA
2003,5,12,1,NA,NA,NA,NA,NA
2003,5,12,2,NA,NA,NA,NA,NA
2003,5,12,3,NA,NA,NA,NA,NA
2003,5,13,1,NA,NA,NA,NA,NA
2003,5,13,2,NA,NA,NA,NA,NA
2003,5,13,3,NA,NA,NA,NA,NA
2004,5,0,1,NA,NA,NA,NA,NA
2004,5,0,2,NA,NA,NA,NA,NA
2004,5,0,3,NA,NA,NA,NA,NA
2004,5,1,1,NA,NA,NA,NA,NA
2004,5,1,2,NA,NA,NA,NA,NA
2004,5,1,3,NA,NA,NA,NA,NA
2004,5,2,1,NA,NA,NA,NA,NA
2004,5,2,2,NA,NA,NA,NA,NA
2004,5,2,3,NA,NA,NA,NA,NA
2004,5,3,1,NA,NA,NA,NA,NA
2004,5,3,2,NA,NA,NA,NA,NA
2004,5,3,3,NA,NA,NA,NA,NA
2004,5,4,1,NA,NA,NA,NA,NA
2004,5,4,2,NA,NA,NA,NA,NA
2004,5,4,3,NA,NA,NA,NA,NA
2004,5,5,1,NA,NA,NA,NA,NA
2004,5,5,2,NA,NA,NA,NA,NA
2004,5,5,3,NA,NA,NA,NA,NA
2004,5,6,1,NA,NA,NA,NA,NA
2004,5,6,2,NA,NA,NA,NA,NA
2004,5,6,3,NA,NA,NA,NA,NA
2004,5,7,1,NA,30,Fucus distichus,44,5
2004,5,7,2,NA,NA,NA,NA,NA
2004,5,7,3,NA,NA,NA,83,6
2004,5,8,1,NA,NA,NA,60,4
2004,5,8,2,NA,NA,NA,88,4
2004,5,8,3,NA,25,Fucus vesiculosus,50,3
2004,5,9,1,NA,20,Fucus vesiculosus,40,2
2004,5,9,2,NA,NA,NA,45,2
2004,5,9,3,NA,NA,NA,35,2
2004,5,10,1,NA,36,Fucus vesiculosus,NA,NA
2004,5,10,2,NA,12,Fucus spp.,NA,NA
2004,5,10,3,NA,38,Fucus vesiculosus,35,3
2004,5,11,1,NA,NA,NA,NA,NA
2004,5,11,2,NA,NA,NA,NA,NA
2004,5,11,3,NA,NA,NA,37,3
2004,5,12,1,NA,32,Fucus spp.,30,2
2004,5,12,2,NA,25,Fucus spp.,NA,NA
2004,5,12,3,NA,NA,NA,NA,NA
2004,5,13,1,NA,7,Fucus spp.,NA,NA
2004,5,13,2,NA,6.5,Fucus spp.,NA,NA
2004,5,13,3,NA,22,Fucus spp.,NA,NA
2004,5,14,1,NA,NA,NA,NA,NA
2004,5,14,2,NA,NA,NA,NA,NA
2004,5,14,3,NA,NA,NA,NA,NA
2005,5,0,1,NA,0,NA,0,0
2005,5,0,2,NA,0,NA,0,0
2005,5,0,3,NA,0,NA,0,0
2005,5,1,1,NA,0,NA,0,0
2005,5,1,2,NA,0,NA,0,0
2005,5,1,3,NA,0,NA,0,0
2005,5,2,1,NA,0,NA,0,0
2005,5,2,2,NA,0,NA,0,0
2005,5,2,3,NA,0,NA,0,0
2005,5,3,1,NA,0,NA,0,0
2005,5,3,2,NA,0,NA,0,0
2005,5,3,3,NA,0,NA,0,0
2005,5,4,1,NA,0,NA,0,0
2005,5,4,2,NA,0,NA,0,0
2005,5,4,3,NA,0,NA,0,0
2005,5,5,1,NA,0,NA,0,0
2005,5,5,2,NA,0,NA,0,0
2005,5,5,3,NA,0,NA,0,0
2005,5,6,1,NA,0,NA,0,0
2005,5,6,2,NA,0,NA,0,0
2005,5,6,3,NA,0,NA,0,0
2005,5,7,1,NA,0,NA,63.5,6
2005,5,7,2,NA,2.2000000000000002,Fucus spp.,12.4,0
2005,5,7,3,NA,0,NA,0,0
2005,5,8,1,NA,23,Fucus vesiculosus,71.760000000000005,6
2005,5,8,2,NA,14,Fucus spp.,0,0
2005,5,8,3,NA,0,NA,85.5,6
2005,5,9,1,NA,28.5,Fucus vesiculosus,41,5
2005,5,9,2,NA,0,NA,0,0
2005,5,9,3,NA,46,Fucus spp.,42,3
2005,5,10,1,NA,22,Fucus vesiculosus,0,0
2005,5,10,2,NA,28,Fucus vesiculosus,21,1
2005,5,10,3,NA,27.5,Fucus vesiculosus,0,0
2005,5,11,1,NA,0,NA,0,0
2005,5,11,2,NA,13,Fucus distichus,0,0
2005,5,11,3,NA,11,Fucus vesiculosus,6,0
2005,5,12,1,NA,0,NA,0,0
2005,5,12,2,NA,0,NA,0,0
2005,5,12,3,NA,0,NA,0,0
2005,5,13,1,NA,0,NA,0,0
2005,5,13,2,NA,0,NA,0,0
2005,5,13,3,NA,0,NA,0,0
2005,5,14,1,NA,NA,NA,NA,NA
2005,5,14,2,NA,NA,NA,NA,NA
2005,5,14,3,NA,NA,NA,NA,NA
2006,5,0,1,NA,NA,NA,NA,NA
2006,5,0,2,NA,NA,NA,NA,NA
2006,5,0,3,NA,NA,NA,NA,NA
2006,5,1,1,NA,NA,NA,NA,NA
2006,5,1,2,NA,NA,NA,NA,NA
2006,5,1,3,NA,NA,NA,NA,NA
2006,5,2,1,NA,NA,NA,NA,NA
2006,5,2,2,NA,NA,NA,NA,NA
2006,5,2,3,NA,NA,NA,NA,NA
2006,5,3,1,NA,NA,NA,NA,NA
2006,5,3,2,NA,NA,NA,NA,NA
2006,5,3,3,NA,NA,NA,NA,NA
2006,5,4,1,NA,NA,NA,NA,NA
2006,5,4,2,NA,NA,NA,NA,NA
